spacecraftUsedID INTEGER,projectID INTEGER ,launcherName VARCHAR(256),spacecraftName VARCHAR(256)
4129,4129,Thor DM-21 Agena-B ,FTV 1133 
4130,4130,Molniya ,2MV-2 nâ€ Â­1 (Venera 2)
4131,4131,Thor DM-21 Agena-B ,FTV 1132
4132,4132,Molniya ,2MV-1 nâ€ Â­2 (Venera 2)
4133,4133,Thor DM-21 Agena-D ,FTV 1153
4134,4134,Atlas-LV3 Agena-B ,Mariner 2
4135,4135,Molniya ,2MV-1 nâ€ Â­1 (Venera 2)
4136,4136,Scout X-2M ,DSAP-1 F2 (Program 35)
4137,4137,Cosmos-2I (63S1) ,Cosmos 8
4138,4138,Vostok ,Vostok 4
4139,4139,Vostok ,Vostok 3
4140,4140,Atlas-LV3 Agena-B ,Samos 10
4141,4141,Thor DM-21 Agena-D ,FTV 1152
4142,4142,Vostok-2 ,Cosmos 7
4143,4143,Thor DM-21 Agena-B ,FTV 1131
4144,4144,Atlas-LV3 Agena-B ,Mariner 1
4145,4145,Thor DM-21 Agena-B ,FTV 1130
4146,4146,Atlas-LV3 Agena-B ,Samos 9
4147,4147,Thor DM-19 Delta ,Telstar 1
4148,4148,Cosmos-2I (63S1) ,Cosmos 6
4149,4149,Thor DM-21 Agena-D ,FTV 1151
4150,4150,Thor DM-21 Agena-B ,FTV 1129
4151,4151,Thor DM-19 Delta ,TIROS-5
4152,4152,Thor DM-21 Agena-B ,FTV 2312
4153,4153,Atlas-LV3 Agena-B ,Samos 8
4154,4154,Thor-DM18 Agena-A ,FTV 1127 
4155,4155,Vostok-2 ,Zenit-2 nâ€ Â­3
4156,4156,Thor DM-21 Agena-B ,FTV 1128
4157,4157,Cosmos-2I (63S1) ,Cosmos 5
4158,4158,Atlas-D Mercury ,Aurora 7 (MA-7)
4159,4159,Scout X-2M ,DSAP-1 F1 (Program 35)
4160,4160,Thor DM-21 Agena-B ,FTV 1126
4161,4161,Thor-DM21 Ablestar ,ANNA 1A
4162,4162,Atlas-LV3C Centaur-A ,AC-1 (Test Vehicle)
4163,4163,Thor DM-21 Agena-B ,FTV 1125
4164,4164,Atlas-LV3 Agena-B ,Samos 7
4165,4165,Thor DM-19 Delta ,Ariel 1
4166,4166,Scout X-2 ,Solrad 4B
4167,4167,Vostok ,Cosmos 4
4168,4168,Cosmos-2I (63S1) ,Cosmos 3
4169,4169,Atlas-LV3 Agena-B ,Ranger 4
4170,4170,Thor DM-21 Agena-B ,Discoverer 39
4171,4171,Atlas-LV3 Agena-B ,Midas 5
4172,4172,Cosmos-2I (63S1) ,Cosmos 2
4173,4173,Cosmos-2I (63S1) ,Cosmos 1
4174,4174,Atlas-LV3 Agena-B ,Samos 6
4175,4175,Thor DM-19 Delta ,OSO-1
4176,4176,Thor DM-21 Agena-B ,Discoverer 38
4177,4177,Thor DM-21 Agena-B ,FTV 2301
4178,4178,Atlas-D Mercury ,Friendship 7 (MA-6)
4179,4179,Thor DM-19 Delta ,TIROS-4
4180,4180,Atlas-LV3 Agena-B ,Ranger 3
4181,4181,Thor-DM21 Ablestar ,LOFTI-2A 
4182,4182,Thor DM-21 Agena-B ,Discoverer 37
4183,4183,Atlas-LV3 Agena-B ,Samos 5
4184,4184,Cosmos-2I (63S1) ,DS-1 2
4185,4185,Thor DM-21 Agena-B ,Discoverer 36 
4186,4186,Vostok ,Zenit-2 nâ€ Â­1
4187,4187,Atlas-D Mercury ,Mercury-Atlas 5 (MA-5)
4188,4188,Atlas-LV3 Agena-B ,Samos 4
4189,4189,Atlas-LV3 Agena-B ,Ranger 2
4190,4190,Thor-DM21 Ablestar ,Transit 4B 
4191,4191,Thor DM-21 Agena-B ,Discoverer 35
4192,4192,Thor DM-21 Agena-B ,Discoverer 34
4193,4193,Blue Scout II ,Mercury-Scout 1 (MS-1)
4194,4194,Cosmos-2I (63S1) ,DS-1 1
4195,4195,Thor DM-21 Agena-B ,Discoverer 33
4196,4196,Atlas-LV3 Agena-B ,Midas 4
4197,4197,Thor DM-21 Agena-B ,Discoverer 32
4198,4198,Thor DM-21 Agena-B ,Discoverer 31
4199,4199,Atlas-D Mercury ,Mercury-Atlas 4 (MA-4)
4200,4200,Thor DM-21 Agena-B ,Discoverer 30
4201,4201,Atlas-LV3 Agena-B ,Samos 3
4202,4202,Thor DM-21 Agena-B ,Discoverer 29
4203,4203,Scout X-1 ,Explorer 13
4204,4204,Atlas-LV3 Agena-B ,Ranger 1
4205,4205,Thor DM-19 Delta ,Explorer 12
4206,4206,Vostok ,Vostok 2
4207,4207,Thor DM-21 Agena-B ,Discoverer 28
4208,4208,Thor DM-21 Agena-B ,Discoverer 27
4209,4209,Mercury-Redstone ,Liberty Bell 7 (MR-4)
4210,4210,Atlas-LV3 Agena-B ,Midas 3
4211,4211,Thor DM-19 Delta ,TIROS-3
4212,4212,Thor DM-21 Agena-B ,Discoverer 26
4213,4213,Scout X-1 ,Explorer (S-55)
4214,4214,Thor-DM21 Ablestar ,Transit 4A
4215,4215,Thor DM-21 Agena-B ,Discoverer 25
4216,4216,Thor DM-21 Agena-B ,Discoverer 24
4217,4217,Mercury-Redstone ,Freedom 7 (MR-3)
4218,4218,Atlas-D Mercury ,Mercury-Atlas 3 (MA-3)
4219,4219,Vostok ,Vostok 1
4220,4220,Thor DM-21 Agena-B ,Discoverer 23
4221,4221,Thor DM-21 Agena-B ,Discoverer 22
4222,4222,Thor DM-19 Delta ,Explorer 10
4223,4223,Vostok ,Korabl-Sputnik 5
4224,4224,Mercury-Redstone ,Mercury-Redstone BD (MR-BD)
4225,4225,Vostok ,Korabl-Sputnik 4
4226,4226,Thor-DM21 Ablestar ,Transit 3B 
4227,4227,Atlas-D Mercury ,Mercury-Atlas 2 (MA-2)
4228,4228,Thor DM-21 Agena-B ,Discoverer 21
4229,4229,Thor DM-21 Agena-B ,Discoverer 20
4230,4230,Scout X-1 ,Explorer 9 (S-56A)
4231,4231,Molniya ,Venera 1
4232,4232,Molniya ,1VA nâ€ Â­1 (Venera 1)
4233,4233,Atlas-LV3 Agena-A ,Samos 2
4234,4234,Mercury-Redstone ,Mercury-Redstone 2 (MR-2)
4235,4235,Vostok ,1K nâ€ Â­5 (Korabl-Sputnik 3)
4236,4236,Thor DM-21 Agena-B ,Discoverer 19
4237,4237,Mercury-Redstone ,Mercury-Redstone 1A (MR-1A)
4238,4238,Atlas-D Able ,Pioneer P-31
4239,4239,Thor DM-21 Agena-B ,Discoverer 18
4240,4240,Scout X-1 ,Explorer (S-56)
4241,4241,Vostok ,Korabl-Sputnik 3
4242,4242,Thor-DM21 Ablestar ,Transit 3A 
4243,4243,Thor DM-19 Delta ,TIROS-2
4244,4244,Mercury-Redstone ,Mercury-Redstone 1 (MR-1)
4245,4245,Thor DM-21 Agena-B ,Discoverer 17
4246,4246,Thor DM-21 Agena-B ,Discoverer 16
4247,4247,Molniya ,1M nâ€ Â­2 (Marsnik 2)
4248,4248,Atlas-LV3 Agena-A ,Samos 1
4249,4249,Molniya ,1M nâ€ Â­1 (Marsnik 1)
4250,4250,Thor-DM21 Ablestar ,Courier 1B
4251,4251,Atlas-D Able ,Pioneer P-30
4252,4252,Thor-DM18 Agena-A ,Discoverer 15
4253,4253,Vostok ,Korabl-Sputnik 2
4254,4254,Thor-DM21 Ablestar ,Courier 1A
4255,4255,Thor-DM18 Agena-A ,Discoverer 14
4256,4256,Thor DM-19 Delta ,Echo 1A
4257,4257,Thor-DM18 Agena-A ,Discoverer 13
4258,4258,Atlas-D Mercury ,Mercury-Atlas 1 (MA-1)
4259,4259,Vostok ,1K nâ€ Â­2 (Korabl-Sputnik 2)
4260,4260,Thor-DM18 Agena-A ,Discoverer 12
4261,4261,Thor-DM21 Ablestar ,Transit 2A 
4262,4262,Atlas-LV3 Agena-A ,Midas 2
4263,4263,Vostok ,Korabl-Sputnik 1
4264,4264,Thor DM-19 Delta ,Echo 1
4265,4265,Vostok ,E-3 nâ€ Â­3 (Luna-3)
4266,4266,Thor-DM18 Agena-A ,Discoverer 11
4267,4267,Vostok ,E-3 nâ€ Â­2 (Luna-3)
4268,4268,Thor-DM21 Ablestar ,Transit 1B
4269,4269,Thor DM-18 Able-II ,TIROS-1
4270,4270,Thor DM-18 Able-IV ,Pioneer 5
4271,4271,Atlas-LV3 Agena-A ,Midas 1
4272,4272,Thor-DM18 Agena-A ,Discoverer 10
4273,4273,Thor-DM18 Agena-A ,Discoverer 9
4274,4274,Atlas-D Able ,Pioneer P-3
4275,4275,Thor-DM18 Agena-A ,Discoverer 8
4276,4276,Thor-DM18 Agena-A ,Discoverer 7
4277,4277,Vostok ,Luna-3
4278,4278,Vanguard ,Vanguard 3
4279,4279,Thor DM-18 Able-II ,Transit 1A
4280,4280,Vostok ,Luna-2
4281,4281,Atlas-D Mercury ,Big Joe 1
4282,4282,Thor-DM18 Agena-A ,Discoverer 6
4283,4283,Thor-DM18 Agena-A ,Discoverer 5
4284,4284,Thor DM-18 Able-III ,Explorer 6
4285,4285,Thor-DM18 Agena-A ,Discoverer 4
4286,4286,Vanguard ,Vanguard SLV-6
4287,4287,Vostok ,E-1A nâ€ Â­1 (Luna-2)
4288,4288,Thor-DM18 Agena-A ,Discoverer 3
4289,4289,Vanguard ,Vanguard SLV-5
4290,4290,Thor-DM18 Agena-A ,Discoverer 2
4291,4291,Thor-DM18 Agena-A ,Discoverer 1
4292,4292,Vanguard ,Vanguard 2
4293,4293,Vostok ,Luna-1
4294,4294,SM-65B Atlas ,SCORE
4295,4295,Juno II ,Pioneer 3
4296,4296,Vostok ,E-1 nâ€ Â­3 (Luna-1)
4297,4297,Thor-DM 18 Able I ,Pioneer 2
4298,4298,Juno I ,Beacon 1
4299,4299,Vostok ,E-1 nâ€ Â­2 (Luna-1)
4300,4300,Thor-DM 18 Able I ,Pioneer 1
4301,4301,Vanguard ,Vanguard SLV-3
4302,4302,Vostok ,E-1 nâ€ Â­1 (Luna-1)
4303,4303,NOTS-EV-1 Pilot II ,Pilot-6 (R3
4304,4304,NOTS-EV-1 Pilot II ,Pilot-5 (R2)
4305,4305,NOTS-EV-1 Pilot II ,Pilot-4 (R1)
4306,4306,Juno I ,Explorer 5
4307,4307,NOTS-EV-1 Pilot II ,Pilot-3 (D3)
4308,4308,Thor-DM 18 Able I ,Pioneer 0
4309,4309,NOTS-EV-1 Pilot II ,Pilot-2 (D2)
4310,4310,Juno I ,Explorer 4
4311,4311,NOTS-EV-1 Pilot II ,Pilot-1 (D1)
4312,4312,Vanguard ,Vanguard SLV-2
4313,4313,Vanguard ,Vanguard SLV-1
4314,4314,Sputnik 8A91 ,Sputnik-3 #2
4315,4315,Vanguard ,Vanguard TV5
4316,4316,Sputnik 8A91 ,Sputnik-3 #1
4317,4317,Juno I ,Explorer 3
4318,4318,Vanguard ,Vanguard 1
4319,4319,Juno I ,Explorer 2
4320,4320,Vanguard ,Vanguard TV3BU
4321,4321,Juno I ,Explorer 1
4322,4322,Vanguard ,Vanguard TV3
4323,4323,Sputnik 8K71PS ,Sputnik-2
4324,4324,Sputnik 8K71PS ,Sputnik-1
4325,1,Falcon 9 Block 5 , BlackSky
4326,2,Long March 2D , Q-SAT
4328,4,Proton-M/Briz-M , Ekspress-103
4330,6,Long March 4B , Apocalypse-10 
4336,12,Kuaizhou 11 , CentiSpace-1 S2
4341,17,Long March 4B , BY-02
4344,20,Long March 2D , Pixing III A 
4345,21,Falcon 9 Block 5 , SkySat 16 to 18
4349,25,Long March 2D , HEAD-4
4356,32,Kuaizhou 1A ,Xingyun-2 02
4373,49,Ariane 5 ECA , GEO-KOMPSAT 2B
4383,59,Ariane 5 ECA , GSAT-30
4385,61,Long March 2D , ??uSat-7/8
4389,65,Rokot/Briz KM ,Gonets-M25
4392,68,Long March 4B , ETRSS-1 
4393,69,Soyuz ST-A/Fregat-M , CHEOPS 
4395,71,Long March 3B/YZ-1 ,BeiDou-3 M20
4405,81,PSLV-XL , Rideshares
4406,82,Ariane 5 ECA , TIBA-1
4407,83,Soyuz 2.1v/Volga ,Cosmos 2543
4408,84,Long March 3B/YZ-1 , BeiDou-3 M22
4409,85,Kuaizhou 1A , KL-Alpha B
4420,96,Proton-M/Briz-M , MEV-1
4426,102,Long March 3B/YZ-1 , BeiDou-3 M24
4428,104,Long March 4B , BNU-1 
4434,110,Electron/Curie , No Hands!
4439,115,Ariane 5 ECA , Intelsat 39
4451,127,Soyuz 2.1b/Fregat-M , Landmapper-BC 5 
4456,132,Ariane 5 ECA ,  AT
4474,150,PSLV-QL , Rideshares
4485,161,Falcon 9 Block 5 , Beresheet
4487,163,Ariane 5 ECA , Hellas-Sat-4
4498,174,Soyuz 2.1a/Fregat , Rideshares
4507,183,Long March 2D , SaudiSAT 5B
4509,185,Ariane 5 ECA , GEO-KOMPSAT 2A
4515,191,Long March 2D , Jiading-1 (OKW-01)
4516,192,Long March 3B/YZ-1 , BeiDou-3 M18
4525,201,H-IIA 202 , KhalifaSat 
4526,202,Long March 2C , Zhaojin-1
4532,208,Long March 3B/YZ-1 ,BeiDou-3  M16
4537,213,Ariane 5 ECA , Azerspace 2/Intelsat 38
4539,215,Long March 3B/YZ-1 ,BeiDou-3 M14
4540,216,PSLV-CA , NovaSAR-S
4545,221,Long March 3B/YZ-1 , BeiDou-3 M12
4550,226,Long March 3B/YZ-1 ,BeiDou-3 M6
4557,233,Long March 2C , PakTES-1A
4559,235,Long March 2C ,XJSS B
4565,241,Long March 2D , Luojia 1
4566,242,Falcon 9 Block 4 , GRACE-FO
4568,244,Long March 4C , Longjiang 1 
4580,256,Long March 4C ,Yaogan B
4581,257,Ariane 5 ECA , HYLAS-4
4585,261,Long March 3B/YZ-1 ,BeiDou-3 M10
4594,270,Falcon 9 Block 3 , Tintin A
4596,272,Long March 3B/YZ-1 ,BeiDou-3 M4
4599,275,Long March 2D , Rideshares
4600,276,Soyuz 2.1a/Fregat-M , Rideshares
4602,278,Ariane 5 ECA , Al Yah-3
4603,279,Long March 2C ,Yaogan 30 K 
4606,282,Long March 11 ,Jilin-18
4610,286,PSLV-XL , Rideshares
4611,287,Long March 3B/YZ-1 ,BeiDou-3 M8
4612,288,Long March 2D ,SuperView 4
4615,291,Long March 2C ,Yaogan-30 H 
4618,294,H-IIA 202 , SLATS
4626,302,Soyuz 2.1b/Fregat-M , Rideshares
4627,303,Long March 2C ,Yaogan-30 E
4628,304,Long March 6 ,Jilin-1 Video 5
4633,309,Long March 3B/YZ-1 , M2
4634,310,Minotaur C (Taurus) , Flock-3m
4643,319,Ariane 5 ECA , BSAT-4a
4644,320,Long March 2C , B 
4658,334,Vega , VENâ€ Ã¦S
4661,337,Soyuz 2.1a/Fregat , Rideshares
4664,340,Ariane 5 ECA , GSAT-17
4667,343,Soyuz 2.1v/Volga , Cosmos 2521 
4668,344,PSLV-XL , Rideshares
4675,351,Ariane 5 ECA , Eutelsat 172B
4682,358,Ariane 5 ECA , SGDC-1
4697,373,PSLV-XL , Rideshares
4698,374,Ariane 5 ECA , Telkom-3S
4704,380,Kuaizhou 1A , Caton-1 
4706,382,Long March 2D ,SuperView-1 2
4707,383,Ariane 5 ECA , JCSAT-15
4708,384,Long March 2D , Spark 1
4724,400,Long March 11 , Xiaoxiang 1 
4731,407,Ariane 5 ECA , GSAT-18
4732,408,PSLV-G , Rideshares
4740,416,Ariane 5 ECA , Intelsat 36
4742,418,Long March 2D , Lixing-1
4753,429,PSLV-XL , Rideshares
4755,431,Ariane 5 ECA , BRISat
4756,432,Falcon 9 Block 3 , Eutelsat 117 West B
4761,437,Long March 4B , ??uSat-1
4768,444,Soyuz 2.1a/Volga , Aist-2D
4769,445,Soyuz ST-A/Fregat-M , MICROSCOPE 
4778,454,Proton-M/Briz-M , Schiaparelli EDM
4783,459,H-IIA 202 , Horyu 4 
4798,474,PSLV-CA , Rideshares
4805,481,Ariane 5 ECA , GSAT-15
4806,482,Super Stripy , STACEM 
4810,486,Ariane 5 ECA , ARSAT-2
4811,487,PSLV-XL , Rideshares
4818,494,Ariane 5 ECA , Intelsat 34
4821,497,Ariane 5 ECA , MSG-4
4823,499,PSLV-XL , Rideshares
4826,502,Ariane 5 ECA , Sky Mexico 1
4830,506,Ariane 5 ECA , SICRAL-2
4832,508,Rokot/Briz KM , Goniets-M 21 to 23
4839,515,Falcon 9 v1.1 , EUTELSAT 115 West B
4853,529,Ariane 5 ECA , GSAT-16
4860,536,Ariane 5 ECA , ARSAT-1
4865,541,Ariane 5 ECA , Optus 10
4879,555,PSLV-CA , Rideshares
4882,558,H-IIA 202 , SPROUT 
4893,569,Ariane 5 ECA , Amazonas 4A
4896,572,Ariane 5 ECA , Athena-Fidus
4901,577,Soyuz 2.1v/Volga , AIST-1 1
4916,592,Rokot/Briz KM ,Goniets-M 16
4919,595,Ariane 5 ECA , GSAT-7
4924,600,Ariane 5 ECA , INSAT-3D
4926,602,Proton-M/DM-3 ,Cosmos 2489
4935,611,Vega , VNREDSat-1A 
4939,615,PSLV-CA , Rideshares
4941,617,Ariane 5 ECA , Azerspace-1 (Africasat-1A)
4945,621,H-IIA 202 , IGS-Radar 4
4947,623,Ariane 5 ECA , Mexsat-3
4952,628,Ariane 5 ECA , Star One C3
4956,632,Ariane 5 ECA , GSAT-10
4959,635,PSLV-CA , mRESINS 
4962,638,Ariane 5 ECA , HYLAS 2
4963,639,Rokot/Briz KM , Goniets-M 13 and 15
4965,641,Ariane 5 ECA , MSG-3
4973,649,H-IIA 202 , KOMPSAT 3 
4974,650,Ariane 5 ECA , Vinasat-2
4982,658,Vega , AlmaSat-1 
4985,661,Soyuz ST-A/Fregat , SSOT
4988,664,Zenit-2 FG , Yinghuo 1
4992,668,PSLV-CA , Rideshares
4998,674,Ariane 5 ECA , SES-2
5002,678,Ariane 5 ECA , BSAT-3C (JCSAT-110R)
5011,687,Ariane 5 ECA , GSAT-8
5014,690,Ariane 5 ECA , Intelsat 28 (New Dawn)
5015,691,PSLV-G , X-Sat 
5019,695,Minotaur C (Taurus) , KySat-1
5027,703,Ariane 5 ECA , Hispasat-1E
5030,706,Ariane 5 ECA , HYLAS-1
5034,710,Ariane 5 ECA , BSAT-3B
5038,714,Rokot/Briz KM , Cosmos 2468 
5040,716,Ariane 5 ECA , Rascom-QAF 1R
5041,717,PSLV-CA , Rideshares
5042,718,Ariane 5 ECA , COMS-1
5050,726,Ariane 5 ECA , COMSATBw-2
5052,728,H-IIA 202 , IKAROS 
5072,748,Ariane 5 ECA , Thor-6
5076,752,Ariane 5 ECA , COMSATBw-1
5078,754,PSLV-CA , Rideshares
5083,759,Ariane 5 ECA , Optus D3
5095,771,Ariane 5 ECA , Planck
5099,775,PSLV-CA , ANUSAT
5108,784,Ariane 5 ECA , NSS-9
5112,788,H-IIA 202 , Maido 1 
5114,790,Ariane 5 ECA , Eutelsat W2M
5117,793,Long March 2D , Chuangxin-1(02)
5118,794,Long March 2D , Chuangxin-1(02)
5121,797,Long March 4B , Shijian-6F
5129,805,Long March 2C/SMA ,Huanjing- 1B
5132,808,Ariane 5 ECA , AMC-21
5136,812,Ariane 5 ECA , Badr-6
5139,815,Ariane 5 ECA , Turksat 3A
5144,820,Rokot/Briz KM , Youbilielnyi
5147,823,PSLV-CA , Rideshares
5149,825,Ariane 5 ECA , Vinasat-1
5162,838,Ariane 5 GS , Horizons-2
5166,842,Ariane 5 ECA , Star One C1
5175,851,Ariane 5 GS , Optus D2
5182,858,Ariane 5 ECA , BSat-3A
5189,865,Atlas V 401 , NOSS-3
5195,871,Long March 2D , ZDPS-1
5197,873,Ariane 5 ECA , Galaxy 17
5200,876,PSLV-CA , AAM
5205,881,Ariane 5 ECA , INSAT-4B
5206,882,Atlas V 401 , FalconSat-3
5207,883,H-IIA 2024 , IGS-Radar 2
5211,887,PSLV-G , SRE-1 
5214,890,Minotaur I , GeneSat-1
5217,893,Ariane 5 ECA , AMC-18
5224,900,Long March 4B , Shijian 6D
5225,901,Ariane 5 ECA , Optus D1
5227,903,Mu-V / M-25 , Hinode 
5233,909,Ariane 5 ECA , Syracuse 3B
5244,920,Ariane 5 ECA , Thaicom-5
5247,923,Delta II 7420-10C , CALIPSO
5255,931,Ariane 5 ECA , Hot Bird 7A
5256,932,Mu-V / M-25 , CUTE 1.7 
5261,937,Ariane 5 GS , MSG-2
5263,939,Ariane 5 ECA , Telkom-2
5268,944,Ariane 5 GS , Galaxy 15
5285,961,PSLV-G , HAMSAT
5294,970,Ariane 5 ECA , Maqsat-B2
5296,972,Cosmos-3M (11K65M) , Universitietski
5298,974,Tsyklon-3 , Micron 1
5299,975,Delta IV Heavy , 3CS-1 
5300,976,Ariane 5 G+ , Essaim-1
5311,987,Long March 4B , Shijian-6B
5329,1005,Long March 2C , Nano Satellite 1
5333,1009,Ariane 5 G+ , Philae
5343,1019,H-IIA 2024 , IGS-Radar (2)
5347,1023,Long March 4B , Chuangxin 1(01)
5352,1028,Ariane 5 G , eBird-1
5357,1033,VLS-1 , UNOSAT
5367,1043,Ariane 5 G , BSAT-2c
5378,1054,Ariane 5 G , Galaxy 12
5382,1058,H-IIA 2024 , IGS-Radar 1
5394,1070,H-IIA 202 , WEOS 
5395,1071,Ariane 5 ECA , Stentor
5397,1073,Cosmos-3M (11K65M) , Mozhayets 4 
5406,1082,H-IIA 2024 , Kodama
5408,1084,Ariane 5 G , MSG-1
5411,1087,Ariane 42P , IDEFIX
5413,1089,Ariane 5 G , NStar-C
5421,1097,Long March 4B , Haiyang-1A
5426,1102,Ariane 44L , JCSAT-8
5428,1104,Rokot/Briz KM ,GRACE 2
5436,1112,H-IIA 2024 , Tsubasa 
5439,1115,Tsyklon-3 , Gonets 10 to 12
5446,1122,PSLV-G , BIRD 
5455,1131,H-IIA 202 , LRE
5461,1137,Ariane 5 G , BSAT-2b
5473,1149,Ariane 5 G , BSat-2a
5478,1154,Ariane 44L , Skynet 4F
5482,1158,Tsyklon-3 , Gonets 7 to 9
5484,1160,Ariane 5 G , GE-8
5491,1167,Ariane 5 G , Amsat-P3D
5503,1179,Ariane 5 G , GE-7
5508,1184,Ariane 44LP , Nilesat 102
5512,1188,Cosmos-3M (11K65M) , MITA 
5515,1191,Cosmos-3M (11K65M) , Tsinghua-1 
5520,1196,Rokot/Briz KM , SimSat 2 (Iridium)
5526,1202,Ariane 5 G , AsiaStar
5539,1215,Minotaur C (Taurus) , ACRIMSAT
5549,1225,Ariane 40 , Cl??mentine
5555,1231,Long March 4B , SACI 1
5572,1248,Long March 2C ,Iridium 93
5574,1250,PSLV-G , DLR-Tubsat
5577,1253,Pegasus XL/HAPS , MUBLCOM
5578,1254,Long March 4B , Shijian-5
5581,1257,Cosmos-3M (11K65M) , Megsat 0
5590,1266,Ariane 44L , Skynet 4E
5591,1267,Delta II 7920-10 , ?Ã¶rsted and SUNSAT
5598,1274,Long March 2C ,Iridium 89
5600,1276,Cosmos-3M (11K65M) , Astrid 2
5607,1283,Ariane 44L , GE-5
5609,1285,Ariane 5 G , ARD
5612,1288,Ariane 44L , Sirius-3
5623,1299,Long March 2C ,Iridium 78
5642,1318,Long March 2C ,Iridium 71
5643,1319,Ariane 44P , BSAT-1B
5648,1324,Long March 2C ,Iridium 61
5653,1329,Pegasus XL , BATSAT
5657,1333,Minotaur C (Taurus) , Orbcomm 11 and 12
5658,1334,Ariane 44LP , Inmarsat-3 F5
5669,1345,Ariane 44L , Cakrawarta-1
5672,1348,Long March 2C ,Iridium 44
5673,1349,Ariane 44P , Equator S
5674,1350,H-II , Orihime/Hikoboshi
5680,1356,Ariane 5 G , TEAMSAT
5692,1368,Cosmos-3M (11K65M) , FAISAT-2V
5694,1370,Ariane 44LP , Meteosat 7
5695,1371,Long March 2C ,B
5710,1386,Ariane 44L , Insat 2D
5718,1394,Pegasus XL , Celestis space burial
5720,1396,Ariane 44LP , BSAT 1a
5728,1404,Tsyklon-3 , Gonets 4 to 6
5731,1407,Ariane 44L , Nahuel 1A
5741,1417,Ariane 44L , Measat-2
5743,1419,Pegasus XL , SAC-B
5750,1426,Cosmos-3M (11K65M) , UNAMSAT-B
5752,1428,Molniya-M /Block SO-L , Magion5 
5755,1431,H-II (2 SSB) , Midori
5757,1433,Ariane 44L , Telecom 2D
5760,1436,Ariane 44L , T??rksat 1C
5770,1446,Ariane 44L , AMOS-1
5771,1447,Titan IV(403)A , NOSS 3x
5785,1461,Tsyklon-3 , Gonets 1 to 3
5792,1468,Ariane 44L , Measat-1
5796,1472,Molniya-M /Block 2BL , Skipper
5799,1475,Ariane 44L , Insat 2C
5816,1492,Tsyklon-3 , FASat Alfa
5822,1498,Molniya-M /Block SO-L , Magion 4
5826,1502,Ariane 40 , Cerise
5840,1516,Pegasus , OrbView-1
5841,1517,Ariane 44LP , Hot Bird 1
5842,1518,Start , Gurwin 
5846,1522,H-II , SFU 1
5852,1528,Cosmos-3M (11K65M) , Faisat 1 
5873,1549,Ariane 44L , Thaicom-2
5886,1562,Ariane 44LP , Turksat 1B
5892,1568,Ariane 44L , Yuri-3N
5897,1573,Ariane 44LP , STRV 1A 
5907,1583,Minotaur C (Taurus) , DARPASAT
5912,1588,Long March 3A , Kuafu-1 (mass simulator)
5914,1590,H-II , Myojo
5917,1593,Tsyklon-3 , Tubsat-B
5918,1594,Ariane 44LP , Turksat 1A
5920,1596,Ariane 44L , Thaicom-1
5925,1601,Ariane 44LP , Meteosat 6
5933,1609,Ariane 40 , Stella 
5939,1615,Tsyklon-3 , Temisat
5944,1620,Titan IV(403)A , 3x NOSS
5945,1621,Ariane 44L , Insat-2B
5955,1631,Ariane 42L , Arsene
6000,1676,Long March 2C , Freja
6003,1679,Ariane 44LP , Satcom C3
6008,1684,Ariane 42P , Oscar 23
6015,1691,Ariane 44L , Eutelsat 2F4
6027,1703,Ariane 44L , Inmarsat-2F4
6035,1711,Ariane 44L , Arabsat-1C
6044,1720,Tsyklon-3 , Magion 3
6045,1721,Ariane 44L , Inmarsat 2F3
6051,1727,Titan IV(403)A , NOSS 3x
6069,1745,Ariane 40 , Oscar 22
6092,1768,Ariane 44LP , Meteosat 5
6099,1775,Ariane 44L , Eutelsat 2F2
6110,1786,Ariane 42P , GStar-4
6117,1793,Ariane 44L , Galaxy-6
6126,1802,Ariane 44L , Eutelsat 2F1
6137,1813,Ariane 44L , DFS-2
6138,1814,Long March 2E , Badr-1
6144,1820,Titan IV(405)A , NOSS 3x
6156,1832,Pegasus , NavySat
6166,1842,Ariane 44L , BS-2X
6168,1844,H-I (9 SO) , Fuji 1b 
6177,1853,Ariane 40 , Oscar 14-19
6180,1856,Commercial Titan III , JCSAT-2
6190,1866,Tsyklon-3 , Magion 2
6197,1873,Titan 34D , DSCS-III-A2
6201,1877,Ariane 44LP , Hipparcos
6213,1889,Ariane 44L , DFS-1
6222,1898,Ariane 44LP , Meteosat 4
6237,1913,Ariane 44LP , Astra 1A
6252,1928,Ariane 3 , SBS 5
6261,1937,Ariane 3 , Eutelsat-1 F5
6267,1943,Ariane 44LP , Panamsat-1
6283,1959,Ariane 3 , Telecom 1C
6304,1980,Ariane 3 , Eutelsat 1-F4
6362,2038,Zenit-2 , EPN nâ€ Â­3
6375,2051,H-I (9 SO) , Jindai 
6393,2069,Ariane 3 , Brasilsat-A2
6397,2073,Ariane 1 , Viking
6437,2113,Ariane 3 , Spacenet 3
6460,2136,Ariane 3 , Telecom 1B
6473,2149,Ariane 3 , Brasilsat-A1
6492,2168,Ariane 3 , MARECS-2
6512,2188,Ariane 3 , Telecom 1A
6587,2263,Ariane 1 , Oscar-10
6635,2311,Ariane 1 , Sirio-2
6660,2336,Titan IIID , SSF-D-4
6687,2363,Ariane 1 , CAT-4
6720,2396,Vostok-2M , Iskra 1
6815,2491,Titan III(23)C ,DSCS-II 14
6849,2525,Titan IIID , SSF-D-3
